comarca,year,crop_catalan,crop_group,pheno_key,seca_ha,yield_tha_weighted,flower_cum_et0,flower_cum_precip_weighted,flower_max_vpd_weighted,flower_mean_tmax_weighted,flower_mean_tmin,flower_mean_vpd_weighted,flower_n_days_vpd_gt2,fruit_set_cum_et0,fruit_set_cum_precip_weighted,fruit_set_max_vpd_weighted,fruit_set_mean_tmax_weighted,fruit_set_mean_tmin,fruit_set_mean_vpd_weighted,fruit_set_n_days_vpd_gt2,maturation_cum_et0,maturation_cum_precip_weighted,maturation_max_vpd_weighted,maturation_mean_tmax_weighted,maturation_mean_tmin,maturation_mean_vpd_weighted,maturation_n_days_vpd_gt2,yield_tha_centroid,flower_mean_vpd_centroid,flower_max_vpd_centroid,flower_cum_precip_centroid,flower_mean_tmax_centroid,fruit_set_mean_vpd_centroid,fruit_set_max_vpd_centroid,fruit_set_cum_precip_centroid,fruit_set_mean_tmax_centroid,maturation_mean_vpd_centroid,maturation_max_vpd_centroid,maturation_cum_precip_centroid,maturation_mean_tmax_centroid,flower_mean_vpd_diff,flower_max_vpd_diff,flower_cum_precip_diff,flower_mean_tmax_diff,fruit_set_mean_vpd_diff,fruit_set_max_vpd_diff,fruit_set_cum_precip_diff,fruit_set_mean_tmax_diff,maturation_mean_vpd_diff,maturation_max_vpd_diff,maturation_cum_precip_diff,maturation_mean_tmax_diff
Baix Llobregat,2017,Olivera per a oliva d'oli,olive,olive,487.0,1.32,323.3260002242934,50.29622343965478,3.9588227931891344,27.497150414175923,15.383125615679257,2.396700027345114,40,329.782970486494,99.58194097233738,3.7060485772445455,30.86957450919681,19.8920974109398,2.618107217612616,56,190.22610804954863,172.50898473047044,1.943710211016209,20.93565296019837,10.99689420840044,1.2409436773190667,4,1.32,1.6369881365791672,2.618596953622085,31.7657139982496,25.030476382968043,1.7126970839126712,2.3327110491086964,81.1928577883435,28.26524642733387,1.022433631026733,1.5750299914831936,197.30999901624665,20.59761991635599,0.7597118907659466,1.3402258395670494,18.530509441405183,2.46667403120788,0.9054101336999449,1.373337528135849,18.389083183993876,2.6043280818629384,0.21851004629233373,0.36868021953301544,-24.801014285776205,0.3380330438423833
Baix Penedès,2017,Olivera per a oliva d'oli,olive,olive,1165.0,1.942,311.16904812212266,48.53376357950111,2.853043766110671,25.564509461411088,16.638486902786532,1.8462207373328283,22,319.3610258967302,53.38474935589706,2.826554887136674,29.21800692937065,21.08784120575676,2.072802335767551,33,213.3150386779576,133.80352118522637,1.945368238043104,21.393352117617138,13.202975253388445,1.2254520852344055,3,1.942,1.4568288884040266,2.286339889572825,35.08000007209678,24.22721844449072,1.6427778628759415,2.343339186177812,48.94666704535484,27.942832995999268,1.071564592654527,1.69337673845484,147.88333290691176,20.86311797536776,0.38939184892880174,0.5667038765378458,13.453763507404332,1.3372910169203678,0.4300244728916094,0.483215700958862,4.438082310542214,1.2751739333713807,0.15388749257987855,0.25199149958826417,-14.079811721685388,0.5302341422493768
Conca de Barberà,2017,Olivera per a oliva d'oli,olive,olive,741.0,1.642,324.93190523236734,51.6900001000613,3.279675114996465,24.96173962748803,13.6410382708868,2.014377006156737,26,339.94180427822454,68.56000012159348,3.2010201985152062,28.957972399997868,17.968613258148217,2.359908187409017,51,220.82090116613875,93.8000004608184,2.160453573537123,19.67140722302302,9.915306789178118,1.2518503637625578,9,1.642,1.9230211660448853,3.1508419133683643,65.81200062930584,24.547242411629124,2.2826320675883087,3.163084841316212,72.98399977907538,28.64491459015879,1.116690389700263,1.908663864606617,102.577999868989,18.94634640871826,0.09135584011185172,0.12883320162810064,-14.122000529244545,0.41449721585890487,0.07727611982070837,0.037935357198994435,-4.4239996574819,0.3130578098390764,0.13515997406229485,0.2517897089305061,-8.7779994081706,0.7250608143047614
Garrigues,2017,Olivera per a oliva d'oli,olive,olive,15635.0,0.96,365.3335480053881,55.48165711928528,3.876394089649533,27.124966883695706,14.695427478170052,2.471078595905732,44,386.08003917861146,48.676706682501965,3.991550466698517,31.042648013673585,19.00027378189109,2.9202863318232155,58,252.2945055164172,57.860817573735176,2.54310383722016,21.18974440681876,10.412629227066256,1.5142948683681494,20,0.96,2.4716370948603275,3.921718043429539,56.71333314437005,26.901238958084328,2.930200975605889,3.993065389593538,54.48888897047274,30.88746202256947,1.4784407671276332,2.481367283703299,66.05333302066558,20.85050419212409,-0.0005584989545952546,-0.045323953780005866,-1.2316760250847665,0.223727925611378,-0.009914643782673593,-0.001514922895021087,-5.812182287970778,0.15518599110411557,0.035854101240516245,0.061736553516861026,-8.1925154469304,0.33924021469466936
Montsià,2017,Olivera per a oliva d'oli,olive,olive,13011.0,1.275,311.7212400841345,93.09196763026073,2.6573973399989006,25.48959176775471,15.366106243358592,1.8360224544322687,22,327.9640722215756,55.98905728285219,2.9577676070847585,29.28750760020532,19.592432800957504,2.183710119373933,34,263.11443485272554,63.230763260799286,2.472736109945316,22.1228372907922,12.58585899571613,1.546646989027091,19,1.275,1.792694206117638,2.61100967417694,72.0800009633725,25.69699770401085,2.117755436338576,2.961521719410502,47.64333337576439,29.458956449775307,1.5265391991606614,2.497949530619956,62.22833282096933,22.333281173985544,0.04332824831463067,0.04638766582196041,21.011966666888227,-0.20740593625614068,0.06595468303535679,-0.0037541123257436304,8.345723907087795,-0.17144884956998752,0.020107789866429693,-0.025213420674640385,1.0024304398299577,-0.21044388319334217
Noguera,2017,Olivera per a oliva d'oli,olive,olive,1163.0,0.98,352.8501909292638,79.30093262135696,4.5992583258351925,28.27677672653915,15.54126789724738,2.75903733455364,47,388.5395006351978,62.905603126986286,4.622162409297267,32.67274283905065,20.02952771312264,3.444161427587706,61,227.10340493380016,87.23107056038488,2.723749108026254,21.27233868796035,10.055907980895327,1.5877106134571992,23,0.98,2.524849952391904,4.257046489931406,75.29263069647313,27.133332752296923,3.1569363219048485,4.268874596655,62.37210500093276,31.542106392671,1.4489736968451192,2.4620491582947026,90.79999965713604,20.32336018409533,0.23418738216173596,0.342211835903786,4.008301924883838,1.1434439742422278,0.2872251056828574,0.3532878126422663,0.533498126053523,1.1306364463796506,0.13873691661207999,0.2616999497315513,-3.5689290967511624,0.9489785038650211
Pallars Jussà,2017,Olivera per a oliva d'oli,olive,olive,699.0,0.95,278.23297817609955,112.42805767255008,3.463367803917864,24.58812362370232,12.04059184525718,2.014290044520912,21,309.15201835832295,90.1821870152568,3.738202208700266,29.37233169143898,16.615880610009977,2.7356724316133887,51,181.7428591966126,104.31940558497216,2.228349357699039,19.324844447036103,7.514464154554751,1.431823750961851,15,0.95,1.6816747214142682,2.9259595016530087,142.40357150829263,22.309334648185946,2.30509708386332,3.211127217807659,97.76785656969464,26.970598120623496,1.228275532466054,1.9087432699796576,111.83571453791645,17.357692465789672,0.332615323106644,0.5374083022648555,-29.975513835742547,2.278788975516374,0.4305753477500689,0.5270749908926073,-7.5856695544378425,2.401733570815484,0.20354821849579707,0.31960608771938137,-7.516308952944286,1.967151981246431
Pla d'Urgell,2017,Olivera per a oliva d'oli,olive,olive,29.0,0.98,380.0316541194916,59.11999911442399,4.982934450431513,29.80672778707781,15.857294913742765,3.1244472980986435,54,403.0682234764099,59.48999951593578,5.032136573333725,33.74563926944649,20.126294373560658,3.6910036877961145,62,248.1348291039467,65.82999951764941,2.9560801439714526,22.46216645711439,10.32304218417053,1.741038926971157,35,0.98,3.11325641747537,4.977287422100397,60.32999938726425,29.76321288562214,3.691607383078338,5.027988170715212,59.65749954199418,33.74389198057114,1.7200072200958223,2.923311642863278,70.57499960716814,22.30447498363455,0.011190880623273447,0.005647028331115855,-1.2100002728402615,0.04351490145567283,-0.00060369528222326,0.00414840261851257,-0.16750002605839853,0.0017472888753502502,0.021031706875334732,0.03276850110817442,-4.745000089518726,0.15769147347984003
Priorat,2017,Olivera per a oliva d'oli,olive,olive,1715.0,1.315,348.48671545791075,57.86625902377117,3.403679836317431,26.59034238739987,14.670308497114052,2.261958790943098,39,366.82918967390543,42.57040925368764,3.6217924905556025,30.444167975044262,19.1129292783714,2.653396141983357,58,255.0986235316084,56.36176646481376,2.5708121581641885,21.489175826861736,10.715286371810082,1.5220828348177582,22,1.315,1.9685717386984305,2.960072177749322,51.47500053886324,25.120587858606573,2.300495666293062,3.118239144604265,44.303333337418735,28.98275934034781,1.35637457369642,2.3497238490451915,67.22666638654967,20.42893852261836,0.29338705224466755,0.443607658568109,6.3912584849079295,1.4697545287932954,0.35290047569029515,0.5035533459513375,-1.732924083731092,1.461408634696454,0.1657082611213383,0.22108830911899702,-10.864899921735905,1.0602373042433761
Ribera d'Ebre,2017,Olivera per a oliva d'oli,olive,olive,5308.0,1.275,356.32837787679864,63.33535470426769,3.682730899676963,27.80101195486259,15.591379184117224,2.4491716668202304,43,377.18942855820666,41.81782232815355,3.982610628113221,31.66382325833188,20.082885876316887,2.8885998845509366,60,274.2118217156987,53.34904113562109,2.828078877046366,22.655890353511253,11.77114563681733,1.695176582403433,27,1.275,2.2615994278048697,3.4010432046473653,65.44571479303495,27.0838531994429,2.6620336457434965,3.711526452384681,42.04571386879043,30.9384965465915,1.598668488026988,2.691902536099421,54.16571363407587,22.16032036462424,0.1875722390153607,0.2816876950295977,-2.1103600887672656,0.7171587554196925,0.2265662388074401,0.27108417572854027,-0.22789154063688244,0.7253267117403794,0.09650809437644514,0.13617634094694475,-0.8166724984547784,0.49556998888701287
Segrià,2017,Olivera per a oliva d'oli,olive,olive,9053.0,0.89,375.6317720089861,55.69728693944443,4.088692303096112,28.17065146095505,15.226982922978896,2.613585280596792,45,397.0676231696488,40.9655709687648,4.277866302352624,31.980595133544867,19.62774717271007,3.072886524182357,59,263.62503234440925,46.38430872976541,2.68154368981732,22.06043984949693,10.91361065389411,1.6127186368969886,25,0.89,2.952421924233922,4.688536758105028,59.12937454658095,29.30375036020749,3.492980297315787,4.794362883547365,45.23749982623849,33.18359327623922,1.729774320049861,2.873143001839604,52.08062484988477,22.50710679777378,-0.33883664363712995,-0.5998444550089159,-3.4320876071365163,-1.1330988992524418,-0.42009377313342977,-0.5164965811947404,-4.271928857473689,-1.202998142694355,-0.1170556831528724,-0.19159931202228364,-5.696316120119363,-0.4466669482768495
Tarragonès,2017,Olivera per a oliva d'oli,olive,olive,898.0,1.642,316.7443018367654,31.98528211354004,2.4507393946353937,25.102039620028258,17.268053243289135,1.5984547279017658,13,329.2753513969655,38.76671176811532,2.7131918357535585,28.814964581987866,21.58247026320276,1.8160159271096377,19,249.98595770554712,99.02803778074605,2.2316413467297096,22.0408871037082,13.876373964740711,1.3141531987163373,8,1.642,1.6744313909550033,2.555477305236431,30.75800005532801,25.34006517754229,1.8846900205850017,2.786874962440728,35.79999966807663,28.986746314264124,1.2740261142293037,2.15245735331533,112.55000057369467,21.78564828725964,-0.07597666305323747,-0.10473791060103732,1.2272820582120296,-0.23802555751403176,-0.06867409347536402,-0.07368312668716959,2.9667121000386913,-0.17178173227625848,0.040127084487033615,0.07918399341437965,-13.521962792948628,0.2552388164485606
Terra Alta,2017,Olivera per a oliva d'oli,olive,olive,4580.0,1.642,360.58681421026375,82.40484037372401,3.5161079757013627,26.886635972687024,14.782190934065328,2.31152586307699,39,386.9625938295068,47.34181828055356,3.871712773047153,30.7670339364425,19.12037371104696,2.7768351864800467,59,300.6879251662182,48.01585649534951,2.6704193890692847,21.623613076738,11.227929322227608,1.6063833910093874,24,1.642,2.286471052148209,3.475140472030094,79.56250005587935,26.9251235211482,2.736910945893408,3.8325121811069,45.82249991549179,30.79707205987747,1.599685611752622,2.649049270722017,46.9999996626284,21.722766725309626,0.025054810928780924,0.04096750367126889,2.842340317844659,-0.03848754846117686,0.03992424058663868,0.03920059194025294,1.5193183650617712,-0.030038123434970032,0.0066977792567655126,0.021370118347267653,1.0158568327211128,-0.09915364857162601
Urgell,2017,Olivera per a oliva d'oli,olive,olive,2771.0,0.97,360.7049380853937,63.96000020578504,4.005746331690882,27.016271900581472,14.742635375603882,2.466149393917725,46,387.1710505616347,60.1599996201694,4.028262602225786,31.13915010458868,18.98016067933959,2.946705475233484,58,234.47310240860108,84.80999987572432,2.3422049892166887,20.44634659717228,10.157125808712353,1.3798127398459468,15,0.97,2.645742521749361,4.322093957226225,65.48999992385507,27.794692442847104,3.183877745175908,4.327313624313338,60.97599963918328,31.957124968498004,1.434152772030058,2.4609207737535224,88.3239998023957,20.710349684495217,-0.17959312783163606,-0.316347625535343,-1.529999718070023,-0.7784205422656321,-0.23717226994242413,-0.29905102208755174,-0.8160000190138774,-0.8179748639093241,-0.05434003218411121,-0.11871578453683362,-3.5139999266713886,-0.2640030873229371
Vallès Oriental,2017,Olivera per a oliva d'oli,olive,olive,267.0,1.8,290.1657555103302,39.66999996453524,3.1865913454941537,25.42237220135112,15.551513086500972,1.9464682517807013,24,296.4197691679001,69.1900001000613,3.1211826711561312,28.828296933351588,19.96785923252624,2.173383301570746,41,163.98353719711304,184.1600011419505,1.5883726546644286,19.477744975189736,11.945464755409512,1.0431976731596355,1,1.8,1.7441030391040544,2.7945363297989383,64.9257141923798,24.59019964070736,1.9274367378890127,2.774313077478476,93.80714277603798,27.914200757285982,0.9362819505204968,1.4354524990655957,226.05000016838315,18.861383056640648,0.20236521267664687,0.3920550156952154,-25.255714227844557,0.8321725606437589,0.2459465636817333,0.34686959367765535,-24.61714267597668,0.9140961760656054,0.10691572263913873,0.15292015559883287,-41.88999902643266,0.6163619185490887
Alt Camp,2018,Olivera per a oliva d'oli,olive,olive,1513.0,0.603,267.66800976756514,181.6673554099743,2.322605647060648,23.414455523249824,13.995738998393197,1.471384895418107,10,299.3908681489747,164.27654077555977,3.120952392697519,29.083813851878432,19.22465128898072,2.051734436552037,33,195.625273291536,338.2987333494248,2.020283761527897,20.5294017280344,12.716248702166418,1.046152974514311,5,0.603,1.3842701384957672,2.231310938384361,185.97666689567268,22.53414348331308,1.971161287504677,3.044743239332884,166.26999982198078,28.361399217831217,0.9603420528775788,1.9230385119397333,339.08000027636683,19.56539261926228,0.08711475692233983,0.09129470867628697,-4.309311485698373,0.8803120399367437,0.08057314904736002,0.07620915336463474,-1.993459046421009,0.7224146340472153,0.08581092163673221,0.0972452495881635,-0.7812669269420098,0.964009108772121
Alt Empordà,2018,Olivera per a oliva d'oli,olive,olive,2678.0,1.01,310.20516298370046,93.51293997119028,2.769236620411463,24.718436967614902,16.172085949369404,1.770701001244196,20,370.36556908879726,57.190509380835415,3.8117748154038105,31.245329650487125,21.842509672201967,2.770004140894289,61,240.5844560125072,343.66169153423715,2.3223279074209464,21.359833253161494,13.951738212461066,1.2320597347315358,12,1.01,1.7113397391556882,2.739785152516917,143.65142900390285,24.214014743921098,2.713166548747645,3.774162908660526,106.45285681808102,30.75865107945036,1.219657601004836,2.338616621854386,370.2378563577575,20.834099647126752,0.05936126208850778,0.029451467894546113,-50.13848903271257,0.5044222236938047,0.05683759214664397,0.03761190674328452,-49.2623474372456,0.4866785710367658,0.01240213372669996,-0.016288714433439377,-26.576164823520344,0.5257336060347413
Alt Penedès,2018,Olivera per a oliva d'oli,olive,olive,799.0,0.8,279.4657440942811,142.868963421988,2.467468222207701,23.46989156781701,14.058431510914,1.5496641708940029,11,311.335115857882,171.48245749067,3.3947901295811813,29.37809713763493,19.107809028413406,2.194348981079782,38,197.2948218906752,384.78725199977424,1.8719805255419737,20.139944115644063,12.142988701342317,1.018823218588243,2,0.8,1.50927088584426,2.387945811450663,146.1085710280708,23.350981350972468,2.1128916251769305,3.2685433743419368,171.0871424486062,29.15331744356641,1.0107824039515343,1.8531819266578515,380.63428727005214,20.227662886255786,0.04039328504974282,0.07952241075703803,-3.239607606082785,0.11891021684454373,0.08145735590285152,0.12624675523924456,0.39531504206379964,0.22477969406851983,0.008040814636708804,0.018798598884122164,4.1529647297221,-0.08771877061172262
Alt Urgell,2018,Olivera per a oliva d'oli,olive,olive,129.0,0.8,217.9390308856964,296.46999929100275,1.8697337428416831,19.429367279884044,9.862873479455,1.1806610505730195,1,258.54522013664246,164.76000102236867,2.6185221057028136,25.579254905478965,14.44163539470528,1.8442340474563343,20,162.999368339777,365.310001546517,1.9549517058439616,17.00857077472345,7.508389010686704,1.0460647968324577,4,0.8,1.039242355567292,1.6634749937390183,293.26882333604294,17.863899564972975,1.6573059622528303,2.317202622999253,166.01588258695077,24.08995215978751,0.9210684260632525,1.6953195128903435,354.95823707902696,15.360128403449744,0.14141869500572746,0.20625874910266484,3.2011759549598082,1.565467714911069,0.186928085203504,0.30131948270356057,-1.255881564582097,1.4893027456914538,0.12499637076920522,0.25963219295361806,10.351764467490057,1.6484423712737044
Anoia,2018,Olivera per a oliva d'oli,olive,olive,594.0,0.8,266.10170737923454,219.3800003863871,2.627594961409004,23.92337761976129,13.967662833362224,1.5875422649454802,12,308.4792644852701,201.9299983344972,3.718238687967088,30.30739706469373,19.276652375559472,2.4435376986004287,41,188.93292257467905,402.1699977386743,2.0736512075494704,20.5473645410486,11.4831943823575,1.1253158711773923,7,0.8,1.4862843531224017,2.47328644568166,236.8511120482452,22.92620567224501,2.335981521187009,3.512931927935728,195.08555336172384,29.45168588289653,1.0563127537824837,2.016676939635955,392.027776159553,19.62520949441728,0.10125791182307853,0.15430851572734428,-17.47111166185809,0.9971719475162786,0.10755617741341972,0.20530676003136028,6.844444972773374,0.8557111817972007,0.06900311739490861,0.05697426791351523,10.14222157912127,0.9221550466313211
