doy,beta_fpls_k1,beta_fpls_k2,beta_fpls_k3,beta_bayesian_median,beta_bayesian_q05,beta_bayesian_q95
23,-0.002846600435549652,-0.004331493525616964,-0.005965159460403561,-0.01787730813227201,-0.026897283995501838,-0.009155673398910625
24,-0.00045268744150888556,-0.0005004851619937016,6.963058870640675e-05,-0.017520931314336678,-0.026407130731361673,-0.008998376258170224
25,-0.0032173003231335505,-0.004572112758494844,-0.005957247102751938,-0.017186813270932307,-0.025904415878151565,-0.008828454388557828
26,-0.005081522110028243,-0.007272498075814454,-0.009361070542724868,-0.01684863125271916,-0.02539633604472623,-0.0086537192889446
27,-0.0040992529819953525,-0.005757093087492732,-0.006465462420000851,-0.01652546722364635,-0.02485904834778592,-0.008481064722704396
28,-0.0017824742063826961,-0.0021081368452625813,-0.0008242346435464292,-0.01619979652411916,-0.024354899509262853,-0.008328512232532843
29,-0.003216610057710755,-0.004106339903716264,-0.00300862378519126,-0.015890983793851638,-0.023863306926951152,-0.008164622941085622
30,-0.003355144719160957,-0.0042843314095137005,-0.0034704431833737807,-0.015581354568648904,-0.023394869466659137,-0.007987412749769222
31,-0.002388138728563331,-0.0031188864864404517,-0.00267935536095693,-0.015264143501277267,-0.022926717533171815,-0.007859107654244562
32,-0.0012357860024426342,-0.0016380758334503674,-0.0015920042250578603,-0.014961535025480937,-0.02245967226530731,-0.007694568041312042
33,-0.0056505415109435585,-0.007771427300820587,-0.008171984141074153,-0.014660820799253804,-0.021993870427433164,-0.007533231379174648
34,-0.002286993357437286,-0.0028281448596087725,-0.0014192386662028684,-0.014367394408594258,-0.021543904763467184,-0.0073843551568637785
35,4.7318395022528505e-05,0.0004244576784913036,0.0023182101324193487,-0.014092731748766798,-0.02110821220127814,-0.007240281540453292
36,0.00019272862272270752,0.0002877730673125703,0.00016925707044737818,-0.01380824041679795,-0.020694457916520567,-0.007072405578956888
37,-0.0006448684090936398,-0.0007303345309242221,-0.0009259358676344518,-0.013524198196263423,-0.020257198511688133,-0.006918486033026214
38,-0.004739220457411375,-0.006573840937152159,-0.008707003123941535,-0.013242178788748999,-0.01981938876827198,-0.0067740723524429645
39,-0.0006809413533316039,-0.0007304159390045833,-0.0012022549715083846,-0.012968473434126077,-0.019446376039468586,-0.00663288953538457
40,0.001342460007733684,0.0021181007155256725,0.0021469432155125285,-0.012695171872059648,-0.019055795136068737,-0.006485992792751449
41,0.000355411437284864,0.0003271885700772646,-0.00018442448335055593,-0.012442076725487415,-0.018627766842854082,-0.0063249589562868885
42,-0.003549652559609767,-0.0052961028441556555,-0.007779367017817209,-0.012189262205131526,-0.018252401039358237,-0.006173986083269499
43,-0.00314299285277544,-0.004943289599799895,-0.008974302360096326,-0.011931602849639521,-0.017881714242860138,-0.006044438128112406
44,-0.00016825337591460483,-0.0006927316236097019,-0.003631673082466912,-0.011675079100955783,-0.017536189983204387,-0.005892002670938681
45,-0.002966105482385571,-0.004458109802909682,-0.007868426548247242,-0.0114499603204299,-0.017181136420991165,-0.005768072427467156
46,-0.0040460802110021035,-0.005851933676550877,-0.010044249802214368,-0.011215224209045326,-0.016818386934940706,-0.005621852311516615
47,-0.0005353012370455692,-0.0007592157050883484,-0.0037162991757877,-0.010964545986729966,-0.01645622123617591,-0.00547582217525955
48,-0.005746291773580092,-0.008032314193302668,-0.011933276849924544,-0.010726923807780321,-0.016121239129288444,-0.005353996249671829
49,-0.008227777748748027,-0.011419766765534328,-0.015581839328521682,-0.010488175173212029,-0.015776019589197214,-0.0051830873271514685
50,0.00010120930449025987,-0.00011401274447004757,-0.0014782172009308,-0.010270319408178885,-0.015444595405478257,-0.005058024315118836
51,-0.00432416589336357,-0.006158972205551792,-0.009416621986762273,-0.01005449475439573,-0.015135106208367702,-0.004905369137815513
52,-0.002346815604808891,-0.00295896678114915,-0.0055867742428730065,-0.00985109139022522,-0.014820044429655286,-0.004767620454393864
53,-0.0012873704427946364,-0.001489232777546352,-0.00426380179717029,-0.009636395117626394,-0.014504283765680208,-0.004632441038202129
54,0.001434111329140056,0.0019906552751480853,-0.000337576330531982,-0.009421646700526433,-0.014208270853044182,-0.004494702305873812
55,0.0005610448850954635,0.0006912267172183925,-0.0014201330723321375,-0.009210994763674086,-0.013913436919938058,-0.004360633589374607
56,0.0023811784338946527,0.002945093373630334,0.0002530824118745343,-0.009003017738235915,-0.013622448441618286,-0.004215534221730624
57,0.0038800938344629634,0.005204160509287644,0.003432546081284477,-0.008805132299627018,-0.013341340826454598,-0.004097130466636799
58,0.00610986116786288,0.008807738047445153,0.00954190671675653,-0.008604305126621085,-0.013058836935542972,-0.003963531546559433
59,0.003466410636965394,0.005107664006945149,0.005147468452016767,-0.008397851130548077,-0.012771510581788336,-0.0038382169560790803
60,0.0014319406608638452,0.002251426194457716,0.0013321567098078418,-0.008206028009597601,-0.012503789247040757,-0.0037016008893340337
61,0.005546613929549559,0.007737323400378426,0.006835770530298653,-0.00801918499985671,-0.012241854041584807,-0.003564263716686494
62,0.0005883387069792727,0.000292055251261365,-0.003882326289826685,-0.007834476915580441,-0.011990376423031107,-0.0034453954421895866
63,0.0027201151126217747,0.003702928672292723,0.0021516822757428654,-0.007660481809379831,-0.01173511327402126,-0.003290866834834226
64,-0.0011348942516671455,-0.001868625154290876,-0.0043747119422811375,-0.007486327738800159,-0.011500506799177211,-0.0031725531393223174
65,0.0026981298476189313,0.003996306343342018,0.0049234654803260005,-0.007307545535960405,-0.011258755277486512,-0.0030360445524087666
66,0.006180097649841377,0.008803244278320167,0.01066442643275147,-0.007132414832584668,-0.01101151203531535,-0.002889211718685447
67,0.007548913533734848,0.010811007108320303,0.011885080535658983,-0.006964692081726558,-0.010772340150547668,-0.002761068737280295
68,0.00997472563946441,0.015058803145429359,0.019324706111497454,-0.0068040070634007455,-0.010548470904930135,-0.0026443310136121554
69,0.010622341708081084,0.015785727207511986,0.01969393388436671,-0.006647335919271047,-0.01031706351575294,-0.0025285402361857018
70,0.009244527421441245,0.01312676953901915,0.014587040642724303,-0.006492769380263292,-0.010100144518184225,-0.0024099966204110114
71,0.0031825013136304314,0.004786364402353032,0.004977326751451492,-0.006340087332738038,-0.009895350911174838,-0.002300965272962796
72,0.0030908258260137016,0.005097353708114175,0.008240580331220052,-0.006197593893403629,-0.009693637226397982,-0.0021936048453105477
73,0.007999751095192685,0.01219427552572287,0.018515657473552195,-0.006048031165488826,-0.00949759088281508,-0.002083848056204048
74,0.00492477661995721,0.007399080943356249,0.008770577238773584,-0.005908666991167436,-0.009308545428452665,-0.0019632664726006374
75,0.003907664682257932,0.005897825726374621,0.00460765631794709,-0.0057687882651087305,-0.009114424936010064,-0.0018609681583303798
76,0.0070342054783664705,0.010540395620706081,0.012950078318189092,-0.005643117434579166,-0.008916204698494173,-0.0017571198794857482
77,0.004746622150599284,0.007316738209673733,0.009619772196271796,-0.005511716555702985,-0.008743336389866487,-0.0016353298254548866
78,0.0014476370051468535,0.0029784174214963098,0.005322431855884613,-0.005377890846484901,-0.008557764545886951,-0.0015094607404516796
79,0.004885023052000273,0.007834910016304493,0.011537557315736122,-0.0052474663184874076,-0.008384347284367063,-0.0013845165737567807
80,0.004910102555118469,0.0074809336186170165,0.010068977559318697,-0.005121494161667066,-0.008212341993914461,-0.0012946671810497488
81,-9.006493785020239e-05,-0.0003068808686033842,-0.0033183026161172375,-0.004999851973218715,-0.008047390383526604,-0.0011971038839855253
82,0.0026400355472121217,0.0034498906606885557,-0.0005130184549052777,-0.004881478494770097,-0.00788145154679957,-0.001088686907803326
83,0.007734158414009819,0.011322703720390652,0.011579607015568212,-0.0047709222465586384,-0.0077245623701388535,-0.0009949800013219698
84,0.006785104670905991,0.010063256403817698,0.010384830040999776,-0.004660535610987138,-0.007562791892645694,-0.0008793548901901121
85,0.0069281986834472025,0.009840475509901456,0.009263642444094439,-0.00454968303111512,-0.007404433330825949,-0.000788916769538059
86,-0.0011196644790603726,-0.0016863204337925453,-0.004808272707982372,-0.004441433870952376,-0.007246247515593236,-0.0007025120154680797
87,-0.0009182439898871495,-0.000794375738561531,-0.002255676694315711,-0.004342949909903553,-0.007095227293751996,-0.0006182990524620785
88,0.007060631338020727,0.011089707036696969,0.01515571817438116,-0.004240228860389276,-0.006956575954057527,-0.0005363570859926303
89,0.004199855632226792,0.006848692939652582,0.007817464451122273,-0.004143794625421844,-0.0068248335998487356,-0.00043956046807247203
90,0.00010162695297593358,0.0005675325520309679,-2.8334924738705193e-05,-0.004052478900272091,-0.006682887420804856,-0.00035774597625476607
91,-0.001845767319391291,-0.002465660491154901,-0.004152143349612917,-0.003959373720096294,-0.0065540041067501135,-0.0002728324836669503
92,0.0010279615591460127,0.0020497297088875707,0.002469369451398229,-0.0038633486065096354,-0.006424398177706993,-0.0002038961476974231
93,0.0029727661371231773,0.005246626621274638,0.009319017291308173,-0.0037720516127259175,-0.006281121603513834,-0.0001395462869644485
